email,label
"From: rewards@uber.com
Subject: Weekend special: save 20% on selected products!
Refresh your wardrobe with 20% off new styles.",Slow
"From: rewards@uber.com
Subject: Seasonal sale: 10% off your favorites!
Your personalized deal: 10% off selected items just for you.",Slow
"From: offers@delta.com
Subject: You’ve earned 20% off — use it before it’s gone!
It’s time to refresh your wardrobe — enjoy 20% off today!",Slow
"From: rewards@starbucks.com
Subject: Shop more, save more — up to 10% off!
Hot picks for you: 10% off top-rated products.",Slow
"From: news@wholefoods.com
Subject: Time to refresh your favorites — 50% off sitewide!
Your next purchase is discounted: save 50% now.",Slow
"From: rewards@starbucks.com
Subject: Hot picks: 15% off today only!
Special offer inside: 15% off your order. Don’t miss it!",Slow
"From: updates@spotify.com
Subject: Today only: 10% off your order!
Your personal offer: 10% off just for subscribers.",Slow
"From: hello@etsy.com
Subject: Don’t wait! 10% off ends soon!
Don’t miss these deals: 10% off today only.",Slow
"From: promos@patagonia.com
Subject: Today only: 10% off your order!
Don’t miss these deals: 10% off today only.",Slow
"From: no-reply@airbnb.com
Subject: Hot deal: 25% off just for you!
Hot deals inside — 25% off for a limited time.",Slow
"From: promos@patagonia.com
Subject: Shop more, save more — up to 50% off!
Get the look you love with 50% off today.",Slow
"From: newsletter@apple.com
Subject: Flash deal: 10% off for the next 24 hours!
Refresh your wardrobe with 10% off new styles.",Slow
"From: hello@etsy.com
Subject: Exclusive offer just for you — 25% off today!
Grab your favorites while supplies last — 25% off today.",Slow
"From: sales@target.com
Subject: Back in stock! Get 10% off now!
Shop now and save 10% on your next purchase.",Slow
"From: promotions@nike.com
Subject: Don’t miss out on 20% off our bestsellers!
Celebrate with us — take 20% off select products. Offer ends soon.",Slow
"From: no-reply@sephora.com
Subject: Limited-time deal: get 30% off now!
Ready to save? 30% off for a limited time only. Shop now!",Slow
"From: promotions@nike.com
Subject: Shop more, save more — up to 15% off!
Grab your favorites while supplies last — 15% off today.",Slow
"From: rewards@starbucks.com
Subject: Today only: 30% off your order!
Hot deals inside — 30% off for a limited time.",Slow
"From: updates@netflix.com
Subject: Don’t wait! 20% off ends soon!
Shop our newest collection with 20% off today.",Slow
"From: no-reply@sephora.com
Subject: Shop today and enjoy 35% off everything!
Celebrate with us — take 35% off select products. Offer ends soon.",Slow
"From: newsletter@apple.com
Subject: Limited-time deal: get 30% off now!
This week only: 30% off sitewide.",Slow
"From: rewards@uber.com
Subject: Seasonal sale: 15% off your favorites!
Your favorites are discounted! 15% off for a short time.",Slow
"From: offers@doordash.com
Subject: Time to refresh your favorites — 15% off sitewide!
Check out our bestsellers — now 15% off!",Slow
"From: sales@target.com
Subject: Your deal is here: 15% off selected items!
Spring into savings with 15% off select products.",Slow
"From: offers@delta.com
Subject: Special promotion: 40% off your cart total!
Don’t wait! 40% off ends at midnight tonight.",Slow
"From: updates@spotify.com
Subject: New arrivals just dropped — shop now!
Shop and save 10% on handpicked favorites.",Slow
"From: news@lyft.com
Subject: Exclusive online offer: 15% off everything!
Special promotion: enjoy 15% off your cart total.",Slow
"From: updates@netflix.com
Subject: Shop more, save more — up to 30% off!
It’s your lucky day! 30% off your next order.",Slow
"From: offers@delta.com
Subject: Special promotion: 30% off your cart total!
Shop and save 30% on handpicked favorites.",Slow
"From: updates@netflix.com
Subject: Shop today and enjoy 35% off everything!
Special offer inside: 35% off your order. Don’t miss it!",Slow
"From: updates@netflix.com
Subject: Special promotion: 50% off your cart total!
Special promotion: enjoy 50% off your cart total.",Slow
"From: promos@patagonia.com
Subject: Flash sale alert: 50% off for 24 hours only!
Grab your favorites while supplies last — 50% off today.",Slow
"From: updates@netflix.com
Subject: Your deal is here: 25% off selected items!
Your cart is calling! Get 25% off before it’s too late.",Slow
"From: updates@spotify.com
Subject: New arrivals just dropped — shop now!
Shop new arrivals and get 10% off your first purchase. Don’t miss out!",Slow
"From: info@rei.com
Subject: Limited supply — 15% off while supplies last!
Don’t wait! 15% off ends at midnight tonight.",Slow
"From: updates@netflix.com
Subject: Shop more, save more — up to 40% off!
Celebrate with us — take 40% off select products. Offer ends soon.",Slow
"From: offers@delta.com
Subject: Get ready for savings — 35% off top picks!
Limited time: save 35% on top picks.",Slow
"From: updates@spotify.com
Subject: Back in stock! Get 10% off now!
Treat yourself: 10% off our newest collection.",Slow
"From: news@wholefoods.com
Subject: Flash sale alert: 30% off for 24 hours only!
Exclusive deal: 30% off everything in your cart. Act fast!",Slow
"From: news@wholefoods.com
Subject: Special promotion: 30% off your cart total!
Refresh your wardrobe with 30% off new styles.",Slow
"From: offers@delta.com
Subject: New arrivals just dropped — shop now!
Exclusive online offer: take 10% off today.",Slow
"From: offers@delta.com
Subject: Weekend special: save 35% on selected products!
Special promotion: enjoy 35% off your cart total.",Slow
"From: no-reply@sephora.com
Subject: Exclusive: 10% off just for our subscribers!
Grab your favorites while supplies last — 10% off today.",Slow
"From: updates@spotify.com
Subject: Exclusive: 35% off just for our subscribers!
Special savings event: 35% off everything online.",Slow
"From: promos@patagonia.com
Subject: Flash sale alert: 50% off for 24 hours only!
Celebrate with us — take 50% off select products. Offer ends soon.",Slow
"From: sales@target.com
Subject: Special savings inside: 50% off everything!
Your next purchase is discounted: save 50% now.",Slow
"From: info@rei.com
Subject: Don’t wait! 35% off ends soon!
Your favorites, now discounted: 35% off.",Slow
"From: newsletter@costco.com
Subject: Exclusive: 10% off just for our subscribers!
Your exclusive deal: 10% off before it expires.",Slow
"From: news@wholefoods.com
Subject: Get ready for savings — 35% off top picks!
Special online savings: 35% off everything you love.",Slow
"From: offers@amazon.com
Subject: Hot deal: 25% off just for you!
Exclusive online offer: take 25% off today.",Slow
"From: offers@delta.com
Subject: Don’t miss our 35% off sale this weekend!
It’s time to refresh your wardrobe — enjoy 35% off today!",Slow
"From: hello@etsy.com
Subject: Limited-time deal: get 10% off now!
Unlock 10% off your order today — limited time offer!",Slow
"From: offers@doordash.com
Subject: Hot deal: 20% off just for you!
It’s your lucky day! 20% off your next order.",Slow
"From: rewards@uber.com
Subject: Today only: 20% off your order!
We thought you’d like this: 20% off our top picks for you.",Slow
"From: news@wholefoods.com
Subject: Your deal is here: 35% off selected items!
Celebrate with us — take 35% off select products. Offer ends soon.",Slow
"From: hello@etsy.com
Subject: Don’t miss our 40% off sale this weekend!
Don’t miss these deals: 40% off today only.",Slow
"From: no-reply@airbnb.com
Subject: Don’t wait! 35% off ends soon!
Hot picks for you: 35% off top-rated products.",Slow
"From: updates@spotify.com
Subject: You’ve earned 30% off — use it before it’s gone!
We thought you’d like this: 30% off our top picks for you.",Slow
"From: deals@expedia.com
Subject: Seasonal sale: 10% off your favorites!
Treat yourself: 10% off our newest collection.",Slow
"From: newsletter@apple.com
Subject: Special promotion: 50% off your cart total!
Shop new arrivals and get 50% off your first purchase. Don’t miss out!",Slow
"From: promos@patagonia.com
Subject: Spring sale is here! 20% off select items!
Special savings event: 20% off everything online.",Slow
"From: promos@patagonia.com
Subject: Seasonal sale: 30% off your favorites!
Enjoy 30% off on our most popular categories.",Slow
"From: sales@target.com
Subject: Exclusive: 15% off just for our subscribers!
Your exclusive deal: 15% off before it expires.",Slow
"From: sales@target.com
Subject: Limited supply — 25% off while supplies last!
Celebrate with us — take 25% off select products. Offer ends soon.",Slow
"From: info@rei.com
Subject: Your deal is here: 40% off selected items!
Your exclusive deal: 40% off before it expires.",Slow
"From: deals@bestbuy.com
Subject: Time to refresh your favorites — 10% off sitewide!
Celebrate with us — take 10% off select products. Offer ends soon.",Slow
"From: updates@netflix.com
Subject: Limited-time deal: get 15% off now!
Upgrade your collection with 15% off selected items.",Slow
"From: promotions@nike.com
Subject: Special promotion: 15% off your cart total!
Don’t miss out — 15% off while supplies last.",Slow
"From: news@wholefoods.com
Subject: Hot deal: 10% off just for you!
Your personal offer: 10% off just for subscribers.",Slow
"From: news@wholefoods.com
Subject: Limited-time deal: get 25% off now!
Treat yourself: 25% off our newest collection.",Slow
"From: updates@spotify.com
Subject: Member exclusive: 30% off your next purchase!
Special online savings: 30% off everything you love.",Slow
"From: offers@delta.com
Subject: Early access: 50% off new arrivals!
We thought you’d like this: 50% off our top picks for you.",Slow
"From: hello@etsy.com
Subject: You’ve earned 20% off — use it before it’s gone!
Spring into savings with 20% off select products.",Slow
"From: deals@bestbuy.com
Subject: Today only: 10% off your order!
Refresh your wardrobe with 10% off new styles.",Slow
"From: news@lyft.com
Subject: Spring sale is here! 15% off select items!
Special online savings: 15% off everything you love.",Slow
"From: deals@expedia.com
Subject: Member exclusive: 35% off your next purchase!
It’s time to refresh your wardrobe — enjoy 35% off today!",Slow
"From: news@wholefoods.com
Subject: You’ve earned 25% off — use it before it’s gone!
Exclusive deal: 25% off everything in your cart. Act fast!",Slow
"From: news@wholefoods.com
Subject: Get ready for savings — 35% off top picks!
Get the look you love with 35% off today.",Slow
"From: promotions@nike.com
Subject: Save 20% on your next order!
Check out our bestsellers — now 20% off!",Slow
"From: promotions@nike.com
Subject: Weekend special: save 15% on selected products!
Your favorites are waiting! Save 15% today and treat yourself.",Slow
"From: newsletter@apple.com
Subject: Weekend special: save 40% on selected products!
Grab your favorites while supplies last — 40% off today.",Slow
"From: updates@netflix.com
Subject: Today only: 50% off your order!
Shop now and save 50% on your next purchase.",Slow
"From: news@wholefoods.com
Subject: Exclusive: 35% off just for our subscribers!
Treat yourself: 35% off our newest collection.",Slow
"From: offers@doordash.com
Subject: Shop today and enjoy 15% off everything!
Your personal offer: 15% off just for subscribers.",Slow
"From: info@rei.com
Subject: Don’t miss our 20% off sale this weekend!
Take 20% off and enjoy free shipping on select items.",Slow
"From: info@rei.com
Subject: Don’t wait! 15% off ends soon!
Hot picks for you: 15% off top-rated products.",Slow
"From: info@rei.com
Subject: Flash deal: 50% off for the next 24 hours!
Our biggest sale of the season — save 50% now!",Slow
"From: sales@target.com
Subject: Shop today and enjoy 30% off everything!
This week only: 30% off sitewide.",Slow
"From: rewards@uber.com
Subject: Your deal is here: 20% off selected items!
Hot deals inside — 20% off for a limited time.",Slow
"From: offers@delta.com
Subject: Don’t wait! 35% off ends soon!
Don’t miss these deals: 35% off today only.",Slow
"From: offers@amazon.com
Subject: Exclusive online offer: 15% off everything!
We thought you’d like this: 15% off our top picks for you.",Slow
"From: deals@expedia.com
Subject: Don’t wait! 50% off ends soon!
Your personalized deal: 50% off selected items just for you.",Slow
"From: news@wholefoods.com
Subject: Today only: 35% off your order!
Shop and save 35% on handpicked favorites.",Slow
"From: sales@target.com
Subject: Weekend special: save 15% on selected products!
Take 15% off and enjoy free shipping on select items.",Slow
"From: deals@bestbuy.com
Subject: Get ready for savings — 35% off top picks!
Seasonal savings: 35% off popular items.",Slow
"From: newsletter@apple.com
Subject: Get ready for savings — 30% off top picks!
Upgrade your collection with 30% off selected items.",Slow
"From: rewards@uber.com
Subject: Flash deal: 40% off for the next 24 hours!
We’re celebrating with 40% off just for you.",Slow
"From: no-reply@airbnb.com
Subject: Exclusive online offer: 20% off everything!
Unlock 20% off your order today — limited time offer!",Slow
"From: newsletter@apple.com
Subject: Spring sale is here! 35% off select items!
Take 35% off and enjoy free shipping on select items.",Slow
"From: no-reply@sephora.com
Subject: Flash sale alert: 40% off for 24 hours only!
Your favorites are discounted! 40% off for a short time.",Slow
"From: no-reply@sephora.com
Subject: Get ready for savings — 35% off top picks!
Today only: save 35% on your favorite products.",Slow
"From: no-reply@airbnb.com
Subject: Early access: 20% off new arrivals!
Hot deals inside — 20% off for a limited time.",Slow
"From: newsletter@apple.com
Subject: New arrivals just dropped — shop now!
Enjoy this special promotion: 50% off selected products.",Slow
"From: updates@netflix.com
Subject: Limited-time deal: get 50% off now!
Refresh your wardrobe with 50% off new styles.",Slow
"From: deals@bestbuy.com
Subject: You’ve earned 50% off — use it before it’s gone!
Hot picks for you: 50% off top-rated products.",Slow
"From: rewards@uber.com
Subject: Today only: 15% off your order!
This weekend only: get 15% off sitewide. Happy shopping!",Slow
"From: updates@netflix.com
Subject: Limited-time deal: get 40% off now!
Don’t miss these deals: 40% off today only.",Slow
"From: promotions@nike.com
Subject: Spring sale is here! 15% off select items!
Take 15% off and enjoy free shipping on select items.",Slow
"From: sales@target.com
Subject: Seasonal sale: 10% off your favorites!
It’s time to refresh your wardrobe — enjoy 10% off today!",Slow
"From: sales@target.com
Subject: Get ready for savings — 50% off top picks!
Your cart is calling! Get 50% off before it’s too late.",Slow
"From: rewards@uber.com
Subject: Spring sale is here! 50% off select items!
Don’t wait! 50% off ends at midnight tonight.",Slow
"From: offers@delta.com
Subject: Hot deal: 30% off just for you!
Your favorites, now discounted: 30% off.",Slow
"From: news@wholefoods.com
Subject: Your deal is here: 40% off selected items!
Shop now and save 40% on your next purchase.",Slow
"From: newsletter@apple.com
Subject: Today only: 10% off your order!
Limited stock alert: 10% off your favorite items.",Slow
"From: rewards@uber.com
Subject: Don’t miss out on 20% off our bestsellers!
Your cart is calling! Get 20% off before it’s too late.",Slow
"From: promotions@nike.com
Subject: Hot picks: 35% off today only!
Refresh your wardrobe with 35% off new styles.",Slow
"From: promotions@nike.com
Subject: Your deal is here: 10% off selected items!
Refresh your wardrobe with 10% off new styles.",Slow
"From: deals@expedia.com
Subject: Don’t miss out on 15% off our bestsellers!
Your cart is calling! Get 15% off before it’s too late.",Slow
"From: offers@amazon.com
Subject: Shop more, save more — up to 25% off!
Today only: save 25% on your favorite products.",Slow
"From: no-reply@sephora.com
Subject: Back in stock! Get 40% off now!
Enjoy 40% off on our most popular categories.",Slow
"From: rewards@uber.com
Subject: Weekend special: save 40% on selected products!
Your favorites are discounted! 40% off for a short time.",Slow
"From: offers@doordash.com
Subject: Early access: 25% off new arrivals!
Grab your favorites while supplies last — 25% off today.",Slow
"From: promos@patagonia.com
Subject: Spring sale is here! 20% off select items!
Refresh your wardrobe with 20% off new styles.",Slow
"From: rewards@uber.com
Subject: Exclusive: 35% off just for our subscribers!
Take advantage of 35% off our latest arrivals.",Slow
"From: sales@target.com
Subject: Don’t miss out on 30% off our bestsellers!
Hot deals inside — 30% off for a limited time.",Slow
"From: sales@target.com
Subject: Save 20% on your next order!
Exclusive deal: 20% off everything in your cart. Act fast!",Slow
"From: offers@amazon.com
Subject: Limited supply — 20% off while supplies last!
Don’t miss these deals: 20% off today only.",Slow
"From: newsletter@costco.com
Subject: Don’t miss our 20% off sale this weekend!
Special offer inside: 20% off your order. Don’t miss it!",Slow
"From: newsletter@costco.com
Subject: Hot picks: 50% off today only!
Your favorites, now discounted: 50% off.",Slow
"From: updates@netflix.com
Subject: Today only: 40% off your order!
Grab your favorites while supplies last — 40% off today.",Slow
"From: info@rei.com
Subject: Get ready for savings — 40% off top picks!
Take 40% off and enjoy free shipping on select items.",Slow
"From: info@rei.com
Subject: Your favorite items are waiting — 40% off today!
Our biggest sale of the season — save 40% now!",Slow
"From: rewards@starbucks.com
Subject: Today only: 40% off your order!
We’ve got something special for you. For a limited time, enjoy 40% off our most popular items.",Slow
"From: no-reply@sephora.com
Subject: Don’t miss out on 50% off our bestsellers!
Special promotion: enjoy 50% off your cart total.",Slow
"From: no-reply@airbnb.com
Subject: Shop more, save more — up to 30% off!
Special online savings: 30% off everything you love.",Slow
"From: no-reply@sephora.com
Subject: Exclusive offer just for you — 35% off today!
Celebrate with us — take 35% off select products. Offer ends soon.",Slow
"From: no-reply@sephora.com
Subject: Your deal is here: 50% off selected items!
This week only: 50% off sitewide.",Slow
"From: deals@bestbuy.com
Subject: Your deal is here: 50% off selected items!
Ready to save? 50% off for a limited time only. Shop now!",Slow
"From: sales@target.com
Subject: Don’t wait! 30% off ends soon!
Your exclusive deal: 30% off before it expires.",Slow
"From: newsletter@apple.com
Subject: Flash deal: 15% off for the next 24 hours!
Check out our bestsellers — now 15% off!",Slow
"From: newsletter@apple.com
Subject: Today only: 30% off your order!
Your favorites are waiting! Save 30% today and treat yourself.",Slow
"From: offers@delta.com
Subject: Exclusive online offer: 10% off everything!
Upgrade your collection with 10% off selected items.",Slow
"From: news@lyft.com
Subject: Hot deal: 50% off just for you!
Special promotion: enjoy 50% off your cart total.",Slow
"From: offers@delta.com
Subject: Your favorite items are waiting — 40% off today!
Limited time: save 40% on top picks.",Slow
"From: news@wholefoods.com
Subject: You’ve earned 30% off — use it before it’s gone!
Celebrate with us — take 30% off select products. Offer ends soon.",Slow
"From: updates@netflix.com
Subject: Limited supply — 30% off while supplies last!
Your favorites, now discounted: 30% off.",Slow
"From: no-reply@sephora.com
Subject: Exclusive offer just for you — 30% off today!
Your next purchase is discounted: save 30% now.",Slow
"From: promos@patagonia.com
Subject: Hot deal: 20% off just for you!
Your favorites are waiting! Save 20% today and treat yourself.",Slow
"From: news@wholefoods.com
Subject: Time to refresh your favorites — 10% off sitewide!
Don’t miss these deals: 10% off today only.",Slow
"From: newsletter@apple.com
Subject: Special promotion: 20% off your cart total!
Exclusive deal: 20% off everything in your cart. Act fast!",Slow
"From: hello@etsy.com
Subject: Special savings inside: 30% off everything!
We’re celebrating with 30% off just for you.",Slow
"From: hello@etsy.com
Subject: Don’t miss out on 30% off our bestsellers!
Only a few hours left — claim your 30% discount now!",Slow
"From: offers@amazon.com
Subject: Today only: 15% off your order!
Grab your favorites while supplies last — 15% off today.",Slow
"From: no-reply@sephora.com
Subject: Early access: 20% off new arrivals!
Get the look you love with 20% off today.",Slow
"From: deals@expedia.com
Subject: Member exclusive: 20% off your next purchase!
Your favorites, now discounted: 20% off.",Slow
"From: no-reply@airbnb.com
Subject: You’ve earned 50% off — use it before it’s gone!
Limited time: save 50% on top picks.",Slow
"From: news@lyft.com
Subject: Limited-time deal: get 10% off now!
Ready to save? 10% off for a limited time only. Shop now!",Slow
"From: sales@target.com
Subject: Exclusive: 20% off just for our subscribers!
Don’t miss these deals: 20% off today only.",Slow
"From: newsletter@costco.com
Subject: Flash deal: 40% off for the next 24 hours!
Hot deals inside — 40% off for a limited time.",Slow
"From: info@rei.com
Subject: Spring sale is here! 20% off select items!
Shop and save 20% on handpicked favorites.",Slow
"From: deals@expedia.com
Subject: Back in stock! Get 10% off now!
Only a few hours left — claim your 10% discount now!",Slow
"From: deals@bestbuy.com
Subject: You’ve earned 10% off — use it before it’s gone!
Upgrade your collection with 10% off selected items.",Slow
"From: rewards@uber.com
Subject: Time to refresh your favorites — 50% off sitewide!
Check out our bestsellers — now 50% off!",Slow
"From: offers@doordash.com
Subject: Weekend special: save 25% on selected products!
Exclusive online offer: take 25% off today.",Slow
"From: rewards@uber.com
Subject: Member exclusive: 50% off your next purchase!
It’s time to refresh your wardrobe — enjoy 50% off today!",Slow
"From: news@lyft.com
Subject: Save 40% on your next order!
Your cart is calling! Get 40% off before it’s too late.",Slow
"From: info@rei.com
Subject: Early access: 40% off new arrivals!
Enjoy 40% off on our most popular categories.",Slow
"From: news@lyft.com
Subject: New arrivals just dropped — shop now!
Special online savings: 10% off everything you love.",Slow
"From: deals@expedia.com
Subject: Today only: 40% off your order!
Seasonal savings: 40% off popular items.",Slow
"From: hello@etsy.com
Subject: Member exclusive: 35% off your next purchase!
Spring into savings with 35% off select products.",Slow
"From: deals@bestbuy.com
Subject: Back in stock! Get 30% off now!
Enjoy this special promotion: 30% off selected products.",Slow
"From: rewards@uber.com
Subject: Seasonal sale: 50% off your favorites!
Exclusive online offer: take 50% off today.",Slow
"From: no-reply@airbnb.com
Subject: Special promotion: 25% off your cart total!
Special savings event: 25% off everything online.",Slow
"From: rewards@starbucks.com
Subject: Get ready for savings — 35% off top picks!
We’ve got something special for you. For a limited time, enjoy 35% off our most popular items.",Slow
"From: offers@amazon.com
Subject: Save 15% on your next order!
Take advantage of 15% off our latest arrivals.",Slow
"From: deals@bestbuy.com
Subject: Early access: 15% off new arrivals!
Get the look you love with 15% off today.",Slow
"From: deals@expedia.com
Subject: Limited supply — 25% off while supplies last!
Your cart is calling! Get 25% off before it’s too late.",Slow
"From: hello@etsy.com
Subject: Exclusive offer just for you — 25% off today!
Shop new arrivals and get 25% off your first purchase. Don’t miss out!",Slow
"From: updates@netflix.com
Subject: Exclusive offer just for you — 15% off today!
It’s your lucky day! 15% off your next order.",Slow
"From: updates@spotify.com
Subject: Your deal is here: 15% off selected items!
We thought you’d like this: 15% off our top picks for you.",Slow
"From: newsletter@apple.com
Subject: Weekend special: save 20% on selected products!
Hot deals inside — 20% off for a limited time.",Slow
"From: no-reply@sephora.com
Subject: Hot picks: 20% off today only!
We thought you’d like this: 20% off our top picks for you.",Slow
"From: rewards@starbucks.com
Subject: Time to refresh your favorites — 30% off sitewide!
Upgrade your collection with 30% off selected items.",Slow
"From: newsletter@apple.com
Subject: Shop today and enjoy 50% off everything!
Spring into savings with 50% off select products.",Slow
"From: newsletter@costco.com
Subject: Member exclusive: 35% off your next purchase!
Your personalized deal: 35% off selected items just for you.",Slow
"From: newsletter@apple.com
Subject: Seasonal sale: 30% off your favorites!
Your favorites are waiting! Save 30% today and treat yourself.",Slow
"From: rewards@uber.com
Subject: Limited-time deal: get 40% off now!
Your favorites are waiting! Save 40% today and treat yourself.",Slow
"From: hello@etsy.com
Subject: You’ve earned 30% off — use it before it’s gone!
Get the look you love with 30% off today.",Slow
"From: newsletter@apple.com
Subject: Shop today and enjoy 50% off everything!
Treat yourself: 50% off our newest collection.",Slow
"From: updates@netflix.com
Subject: You’ve earned 40% off — use it before it’s gone!
Seasonal savings: 40% off popular items.",Slow
"From: promos@patagonia.com
Subject: Special savings inside: 15% off everything!
Special online savings: 15% off everything you love.",Slow
"From: newsletter@costco.com
Subject: Today only: 25% off your order!
Seasonal savings: 25% off popular items.",Slow
"From: deals@bestbuy.com
Subject: Your deal is here: 50% off selected items!
Only a few hours left — claim your 50% discount now!",Slow
"From: deals@bestbuy.com
Subject: Don’t miss our 10% off sale this weekend!
Exclusive deal: 10% off everything in your cart. Act fast!",Slow
"From: no-reply@sephora.com
Subject: Seasonal sale: 30% off your favorites!
Get the look you love with 30% off today.",Slow
"From: offers@amazon.com
Subject: Special savings inside: 50% off everything!
Seasonal savings: 50% off popular items.",Slow
"From: offers@amazon.com
Subject: Early access: 10% off new arrivals!
Unlock 10% off your order today — limited time offer!",Slow
"From: hello@etsy.com
Subject: Your deal is here: 20% off selected items!
Special savings event: 20% off everything online.",Slow
"From: rewards@uber.com
Subject: Special promotion: 10% off your cart total!
Check out our latest deals — 10% off selected items.",Slow
"From: promos@patagonia.com
Subject: Shop more, save more — up to 50% off!
Our gift to you: 50% off for loyal customers.",Slow
"From: newsletter@apple.com
Subject: Save 25% on your next order!
Unlock 25% off your order today — limited time offer!",Slow
"From: promos@patagonia.com
Subject: Hot deal: 15% off just for you!
Special online savings: 15% off everything you love.",Slow
"From: deals@expedia.com
Subject: Early access: 35% off new arrivals!
Hot picks for you: 35% off top-rated products.",Slow
"From: rewards@uber.com
Subject: Back in stock! Get 10% off now!
Seasonal savings: 10% off popular items.",Slow
"From: newsletter@apple.com
Subject: Get ready for savings — 35% off top picks!
Special savings event: 35% off everything online.",Slow
"From: newsletter@apple.com
Subject: Seasonal sale: 50% off your favorites!
Don’t miss out — 50% off while supplies last.",Slow
"From: news@wholefoods.com
Subject: You’ve earned 25% off — use it before it’s gone!
Refresh your wardrobe with 25% off new styles.",Slow
"From: promotions@nike.com
Subject: Early access: 40% off new arrivals!
Treat yourself: 40% off our newest collection.",Slow
"From: news@wholefoods.com
Subject: Hot picks: 40% off today only!
This weekend only: get 40% off sitewide. Happy shopping!",Slow
"From: deals@expedia.com
Subject: Don’t miss our 50% off sale this weekend!
Your next purchase is discounted: save 50% now.",Slow
"From: info@rei.com
Subject: Special savings inside: 25% off everything!
Celebrate with us — take 25% off select products. Offer ends soon.",Slow
"From: updates@spotify.com
Subject: Limited supply — 10% off while supplies last!
Enjoy this special promotion: 10% off selected products.",Slow
"From: no-reply@airbnb.com
Subject: Weekend special: save 50% on selected products!
Exclusive deal: 50% off everything in your cart. Act fast!",Slow
"From: offers@doordash.com
Subject: Exclusive online offer: 30% off everything!
Special online savings: 30% off everything you love.",Slow
"From: info@rei.com
Subject: Exclusive offer just for you — 10% off today!
Special savings event: 10% off everything online.",Slow
"From: promotions@nike.com
Subject: Flash sale alert: 35% off for 24 hours only!
Special promotion: enjoy 35% off your cart total.",Slow
"From: promotions@nike.com
Subject: New arrivals just dropped — shop now!
Don’t wait! 40% off ends at midnight tonight.",Slow
"From: news@lyft.com
Subject: Early access: 50% off new arrivals!
Special online savings: 50% off everything you love.",Slow
"From: sales@target.com
Subject: Shop today and enjoy 25% off everything!
Exclusive deal: 25% off everything in your cart. Act fast!",Slow
"From: promotions@nike.com
Subject: Exclusive online offer: 20% off everything!
Seasonal savings: 20% off popular items.",Slow
"From: offers@amazon.com
Subject: Shop today and enjoy 50% off everything!
We’re celebrating with 50% off just for you.",Slow
"From: promotions@nike.com
Subject: Your deal is here: 25% off selected items!
Seasonal savings: 25% off popular items.",Slow
"From: sales@target.com
Subject: You’ve earned 10% off — use it before it’s gone!
Your next purchase is discounted: save 10% now.",Slow
"From: promotions@nike.com
Subject: Exclusive: 30% off just for our subscribers!
Your favorites, now discounted: 30% off.",Slow
"From: deals@bestbuy.com
Subject: Today only: 50% off your order!
Your personalized deal: 50% off selected items just for you.",Slow
"From: no-reply@sephora.com
Subject: Exclusive: 15% off just for our subscribers!
Take 15% off and enjoy free shipping on select items.",Slow
"From: deals@bestbuy.com
Subject: Exclusive online offer: 15% off everything!
It’s your lucky day! 15% off your next order.",Slow
"From: updates@netflix.com
Subject: Don’t miss our 25% off sale this weekend!
Limited time: save 25% on top picks.",Slow
"From: updates@spotify.com
Subject: Limited-time deal: get 40% off now!
Limited time: save 40% on top picks.",Slow
"From: rewards@uber.com
Subject: New arrivals just dropped — shop now!
Exclusive online offer: take 35% off today.",Slow
"From: no-reply@sephora.com
Subject: Limited-time deal: get 20% off now!
Your favorites, now discounted: 20% off.",Slow
"From: updates@spotify.com
Subject: Hot deal: 10% off just for you!
Grab your favorites while supplies last — 10% off today.",Slow
"From: offers@delta.com
Subject: New arrivals just dropped — shop now!
Spring into savings with 15% off select products.",Slow
"From: sales@target.com
Subject: You’ve earned 40% off — use it before it’s gone!
Today only: save 40% on your favorite products.",Slow
"From: deals@expedia.com
Subject: Don’t wait! 20% off ends soon!
Flash deal: 20% off limited stock items.",Slow
"From: no-reply@sephora.com
Subject: Special savings inside: 10% off everything!
This weekend only: get 10% off sitewide. Happy shopping!",Slow
"From: updates@netflix.com
Subject: Seasonal sale: 40% off your favorites!
Your personalized deal: 40% off selected items just for you.",Slow
"From: offers@amazon.com
Subject: Don’t miss our 50% off sale this weekend!
We’ve got something special for you. For a limited time, enjoy 50% off our most popular items.",Slow
"From: offers@amazon.com
Subject: Shop today and enjoy 20% off everything!
Ready to save? 20% off for a limited time only. Shop now!",Slow
"From: no-reply@sephora.com
Subject: Shop more, save more — up to 30% off!
Today only: save 30% on your favorite products.",Slow
"From: promos@patagonia.com
Subject: Spring sale is here! 20% off select items!
It’s time to refresh your wardrobe — enjoy 20% off today!",Slow
"From: hello@etsy.com
Subject: Shop more, save more — up to 50% off!
Flash deal: 50% off limited stock items.",Slow
"From: rewards@starbucks.com
Subject: Today only: 10% off your order!
Grab your favorites while supplies last — 10% off today.",Slow
"From: promos@patagonia.com
Subject: Back in stock! Get 15% off now!
Take 15% off and enjoy free shipping on select items.",Slow
"From: news@wholefoods.com
Subject: Shop more, save more — up to 35% off!
We’ve got something special for you. For a limited time, enjoy 35% off our most popular items.",Slow
"From: offers@doordash.com
Subject: Spring sale is here! 25% off select items!
We thought you’d like this: 25% off our top picks for you.",Slow
"From: news@lyft.com
Subject: Today only: 15% off your order!
This week only: 15% off sitewide.",Slow
"From: offers@doordash.com
Subject: Don’t wait! 25% off ends soon!
Don’t miss out — 25% off while supplies last.",Slow
